user_id,device,country,timestamp,group,converted,session_duration,hour_of_day
1636,Desktop,Reino Unido,2024-06-01 01:52:00,Nível 1,0,0.0,1
154,Smartphone,França,2024-06-01 13:45:00,Nível 0,0,0.0,13
785,Desktop,França,2024-06-01 10:07:00,Nível 1,0,0.0,10
1540,Desktop,Reino Unido,2024-06-01 17:27:00,Nível 0,1,5.025623472,17
1532,Desktop,EUA,2024-06-01 09:25:00,Nível 0,0,0.0,9
1089,Desktop,Austrália,2024-06-01 04:57:00,Nível 0,0,0.0,4
102,Desktop,França,2024-06-01 18:08:00,Nível 1,0,0.0,18
1151,Desktop,EUA,2024-06-01 13:49:00,Nível 0,1,18.491207611,13
958,Desktop,Canadá,2024-06-01 16:55:00,Nível 0,0,0.0,16
471,Tablet,França,2024-06-01 03:28:00,Nível 1,0,0.0,3
1026,Desktop,EUA,2024-06-01 09:32:00,Nível 0,1,2.857111378,9
1715,Smartphone,EUA,2024-06-01 21:27:00,Nível 0,1,0.315956477,21
898,Desktop,França,2024-06-01 22:33:00,Nível 1,0,0.0,22
1896,Tablet,França,2024-06-01 19:27:00,Nível 1,1,2.343619225,19
128,Desktop,Reino Unido,2024-06-01 06:25:00,Nível 0,1,49.17668326,6
1750,Tablet,Canadá,2024-06-01 21:04:00,Nível 1,0,0.0,21
1825,Tablet,Alemanha,2024-06-01 12:57:00,Nível 0,0,0.0,12
117,Desktop,Brasil,2024-06-01 00:47:00,Nível 1,0,0.0,0
23,Desktop,Reino Unido,2024-06-01 22:06:00,Nível 0,0,0.0,22
1560,Smartphone,Brasil,2024-06-01 10:17:00,Nível 1,1,20.83318948,10
459,Desktop,Canadá,2024-06-01 11:13:00,Nível 0,1,3.855968601,11
518,Desktop,EUA,2024-06-01 03:20:00,Nível 0,1,4.119085653,3
516,Tablet,Índia,2024-06-01 09:01:00,Nível 0,1,4.713664326,9
75,Tablet,Alemanha,2024-06-01 23:00:00,Nível 0,1,18.567857369,23
1688,Tablet,Austrália,2024-06-01 05:54:00,Nível 1,0,0.0,5
719,Tablet,Reino Unido,2024-06-01 08:24:00,Nível 0,1,4.110315402,8
1082,Smartphone,Reino Unido,2024-06-01 11:13:00,Nível 0,1,33.87500056,11
888,Desktop,Austrália,2024-06-01 15:36:00,Nível 1,0,0.0,15
396,Desktop,Reino Unido,2024-06-01 11:29:00,Nível 0,1,4.01221592,11
289,Tablet,França,2024-06-01 01:15:00,Nível 1,0,0.0,1
1380,Desktop,Índia,2024-06-01 16:13:00,Nível 0,0,0.0,16
1032,Desktop,EUA,2024-06-01 02:52:00,Nível 1,0,0.0,2
1661,Tablet,Brasil,2024-06-01 03:51:00,Nível 1,0,0.0,3
848,Smartphone,Brasil,2024-06-01 23:07:00,Nível 1,0,0.0,23
120,Desktop,Canadá,2024-06-01 20:20:00,Nível 0,0,0.0,20
1405,Smartphone,França,2024-06-01 11:37:00,Nível 0,1,4.637341925,11
879,Desktop,EUA,2024-06-01 20:05:00,Nível 0,1,17.959629737,20
1864,Smartphone,Reino Unido,2024-06-01 23:51:00,Nível 0,1,15.481321537,23
1067,Tablet,Canadá,2024-06-01 03:56:00,Nível 0,1,19.320947061,3
476,Smartphone,França,2024-06-01 08:41:00,Nível 0,1,35.79614055,8
339,Smartphone,EUA,2024-06-01 11:42:00,Nível 0,1,57.88536092,11
1329,Desktop,Alemanha,2024-06-01 10:48:00,Nível 0,0,0.0,10
453,Desktop,Índia,2024-06-01 18:03:00,Nível 0,1,51.81256283,18
865,Smartphone,França,2024-06-01 20:00:00,Nível 0,0,0.0,20
1759,Tablet,Brasil,2024-06-01 10:08:00,Nível 0,0,0.0,10
503,Smartphone,Índia,2024-06-01 15:03:00,Nível 1,0,0.0,15
1669,Desktop,Brasil,2024-06-01 17:42:00,Nível 0,1,4.16237912,17
1063,Desktop,EUA,2024-06-01 18:16:00,Nível 0,1,18.847022784,18
769,Desktop,Brasil,2024-06-01 16:43:00,Nível 0,0,0.0,16
992,Desktop,Índia,2024-06-01 02:17:00,Nível 0,1,37.35500793,2
1945,Desktop,Canadá,2024-06-01 08:09:00,Nível 1,0,0.0,8
1326,Tablet,EUA,2024-06-01 13:11:00,Nível 0,1,2.992549384,13
239,Smartphone,Austrália,2024-06-01 06:15:00,Nível 0,1,19.233626108,6
1999,Tablet,Índia,2024-06-01 22:58:00,Nível 0,1,53.11117556,22
1050,Tablet,Austrália,2024-06-01 04:33:00,Nível 1,0,0.0,4
1247,Smartphone,Brasil,2024-06-01 14:53:00,Nível 0,1,18.88611451,14
1257,Tablet,Reino Unido,2024-06-01 21:42:00,Nível 1,0,0.0,21
570,Smartphone,Reino Unido,2024-06-01 07:39:00,Nível 1,0,0.0,7
764,Desktop,França,2024-06-01 06:11:00,Nível 1,0,0.0,6
1278,Desktop,Reino Unido,2024-06-01 05:12:00,Nível 1,1,2.991852068,5
1146,Tablet,Reino Unido,2024-06-01 07:02:00,Nível 1,0,0.0,7
761,Desktop,Brasil,2024-06-01 15:18:00,Nível 1,0,0.0,15
925,Smartphone,EUA,2024-06-01 23:04:00,Nível 1,1,22.80736315,23
634,Tablet,EUA,2024-06-01 10:41:00,Nível 1,1,1.919720195,10
1064,Desktop,Austrália,2024-06-01 09:58:00,Nível 1,0,0.0,9
779,Smartphone,EUA,2024-06-01 14:52:00,Nível 0,0,0.0,14
1982,Desktop,Brasil,2024-06-01 18:36:00,Nível 1,0,0.0,18
575,Smartphone,Alemanha,2024-06-01 17:13:00,Nível 0,1,43.5479974,17
1313,Desktop,Canadá,2024-06-01 06:29:00,Nível 0,1,19.081398309,6
969,Tablet,França,2024-06-01 23:45:00,Nível 0,0,0.0,23
1561,Tablet,Canadá,2024-06-01 18:53:00,Nível 0,0,0.0,18
1435,Tablet,França,2024-06-01 01:24:00,Nível 0,0,0.0,1
23,Desktop,Índia,2024-06-01 02:25:00,Nível 0,0,0.0,2
1124,Smartphone,Austrália,2024-06-01 02:40:00,Nível 0,1,19.097538463,2
422,Desktop,EUA,2024-06-01 16:31:00,Nível 0,1,4.338178524,16
1173,Desktop,Austrália,2024-06-01 18:59:00,Nível 1,0,0.0,18
1525,Smartphone,Alemanha,2024-06-01 02:50:00,Nível 1,0,0.0,2
5,Desktop,Austrália,2024-06-01 23:11:00,Nível 0,1,19.404828765,23
559,Tablet,Brasil,2024-06-01 19:55:00,Nível 0,1,18.679417535,19
1448,Smartphone,Brasil,2024-06-01 17:16:00,Nível 1,0,0.0,17
525,Tablet,França,2024-06-01 21:46:00,Nível 0,1,18.887253288,21
1800,Desktop,Canadá,2024-06-01 05:50:00,Nível 1,0,0.0,5
1418,Tablet,Brasil,2024-06-01 04:47:00,Nível 1,0,0.0,4
754,Desktop,França,2024-06-01 16:01:00,Nível 0,0,0.0,16
1453,Smartphone,EUA,2024-06-01 09:48:00,Nível 0,1,3.005026865,9
1185,Tablet,Austrália,2024-06-01 12:51:00,Nível 1,0,0.0,12
1524,Tablet,Brasil,2024-06-01 14:51:00,Nível 0,1,0.444242129,14
1907,Tablet,EUA,2024-06-01 21:31:00,Nível 0,1,3.602005545,21
560,Desktop,Brasil,2024-06-01 13:32:00,Nível 0,1,35.07683156,13
1388,Tablet,Reino Unido,2024-06-01 17:53:00,Nível 0,0,0.0,17
1840,Desktop,Canadá,2024-06-01 09:59:00,Nível 0,1,4.615230024,9
271,Tablet,Índia,2024-06-01 12:06:00,Nível 0,1,4.831465724,12
1634,Smartphone,França,2024-06-01 05:35:00,Nível 1,0,0.0,5
700,Tablet,Alemanha,2024-06-01 16:16:00,Nível 1,0,0.0,16
1986,Desktop,Brasil,2024-06-01 20:45:00,Nível 0,0,0.0,20
1426,Tablet,EUA,2024-06-01 16:28:00,Nível 1,0,0.0,16
474,Tablet,Canadá,2024-06-01 06:46:00,Nível 1,0,0.0,6
14,Tablet,França,2024-06-01 02:45:00,Nível 0,0,0.0,2
511,Tablet,Brasil,2024-06-01 11:27:00,Nível 0,1,39.71024729,11
1676,Desktop,Austrália,2024-06-01 08:00:00,Nível 1,0,0.0,8
1689,Tablet,Austrália,2024-06-01 07:25:00,Nível 0,1,28.79042033,7
771,Tablet,França,2024-06-01 09:37:00,Nível 1,0,0.0,9
879,Smartphone,Canadá,2024-06-01 08:12:00,Nível 0,0,0.0,8
500,Tablet,Austrália,2024-06-01 00:16:00,Nível 0,1,52.10524121,0
1846,Tablet,Reino Unido,2024-06-01 10:50:00,Nível 1,0,0.0,10
1374,Desktop,EUA,2024-06-01 21:41:00,Nível 0,0,0.0,21
1985,Desktop,Alemanha,2024-06-01 03:14:00,Nível 0,1,31.87439371,3
1828,Desktop,Austrália,2024-06-01 01:29:00,Nível 0,0,0.0,1
1063,Tablet,Alemanha,2024-06-01 09:35:00,Nível 0,0,0.0,9
1061,Desktop,EUA,2024-06-01 21:36:00,Nível 0,0,0.0,21
1442,Smartphone,Índia,2024-06-01 21:47:00,Nível 0,1,18.439432994,21
1876,Desktop,EUA,2024-06-01 22:47:00,Nível 0,0,0.0,22
1803,Tablet,Reino Unido,2024-06-01 21:23:00,Nível 0,0,0.0,21
778,Smartphone,Índia,2024-06-01 03:02:00,Nível 0,0,0.0,3
1470,Desktop,Alemanha,2024-06-01 14:05:00,Nível 1,0,0.0,14
1600,Desktop,EUA,2024-06-01 21:41:00,Nível 0,0,0.0,21
613,Smartphone,Brasil,2024-06-01 07:36:00,Nível 0,0,0.0,7
1351,Tablet,EUA,2024-06-01 07:44:00,Nível 0,0,0.0,7
1057,Smartphone,França,2024-06-01 15:52:00,Nível 0,0,0.0,15
939,Desktop,Austrália,2024-06-01 00:51:00,Nível 0,1,18.387798896,0
907,Smartphone,Índia,2024-06-01 11:56:00,Nível 1,1,21.77669098,11
1485,Tablet,Reino Unido,2024-06-01 06:02:00,Nível 0,1,4.160465031,6
1301,Tablet,Austrália,2024-06-01 23:10:00,Nível 1,0,0.0,23
1534,Smartphone,Brasil,2024-06-01 13:09:00,Nível 0,0,0.0,13
167,Tablet,Alemanha,2024-06-01 06:39:00,Nível 0,1,4.372293199,6
457,Tablet,Reino Unido,2024-06-01 10:07:00,Nível 0,0,0.0,10
196,Tablet,Austrália,2024-06-01 11:38:00,Nível 1,0,0.0,11
928,Smartphone,Canadá,2024-06-01 20:09:00,Nível 0,1,19.882456903,20
1009,Smartphone,Brasil,2024-06-01 04:28:00,Nível 0,0,0.0,4
1795,Desktop,França,2024-06-01 00:52:00,Nível 1,0,0.0,0
717,Desktop,França,2024-06-01 15:16:00,Nível 1,0,0.0,15
1210,Desktop,Reino Unido,2024-06-01 11:24:00,Nível 0,0,0.0,11
1700,Tablet,Brasil,2024-06-01 06:27:00,Nível 0,0,0.0,6
1662,Tablet,Alemanha,2024-06-01 17:24:00,Nível 0,0,0.0,17
886,Desktop,Canadá,2024-06-01 22:38:00,Nível 0,1,18.703767272,22
1039,Desktop,Reino Unido,2024-06-01 19:30:00,Nível 1,0,0.0,19
187,Smartphone,Reino Unido,2024-06-01 04:43:00,Nível 1,0,0.0,4
935,Smartphone,Canadá,2024-06-01 15:02:00,Nível 1,1,25.20028945,15
1762,Tablet,Reino Unido,2024-06-01 12:35:00,Nível 0,0,0.0,12
958,Smartphone,Canadá,2024-06-01 07:37:00,Nível 0,0,0.0,7
795,Smartphone,Brasil,2024-06-01 15:30:00,Nível 0,1,57.5807202,15
404,Smartphone,França,2024-06-01 20:52:00,Nível 0,0,0.0,20
1199,Tablet,Austrália,2024-06-01 18:42:00,Nível 1,0,0.0,18
971,Smartphone,Brasil,2024-06-01 06:54:00,Nível 0,1,3.437406949,6
1515,Smartphone,Brasil,2024-06-01 18:22:00,Nível 0,0,0.0,18
1830,Desktop,Canadá,2024-06-01 09:59:00,Nível 0,1,4.615230024,9
63,Desktop,Canadá,2024-06-01 07:00:00,Nível 0,0,0.0,7
1263,Desktop,França,2024-06-01 16:55:00,Nível 1,0,0.0,16
1578,Smartphone,Índia,2024-06-01 20:46:00,Nível 0,0,0.0,20
466,Tablet,EUA,2024-06-01 21:41:00,Nível 0,0,0.0,21
1976,Desktop,Reino Unido,2024-06-01 06:16:00,Nível 1,0,0.0,6
700,Smartphone,Canadá,2024-06-01 04:58:00,Nível 0,1,0.447294408,4
1686,Desktop,Índia,2024-06-01 08:53:00,Nível 0,1,3.970784941,8
1482,Smartphone,EUA,2024-06-01 20:17:00,Nível 0,1,18.582437748,20
1149,Tablet,Índia,2024-06-01 16:12:00,Nível 1,1,2.08166734,16
1588,Desktop,Austrália,2024-06-01 00:29:00,Nível 0,0,0.0,0
1410,Desktop,EUA,2024-06-01 02:44:00,Nível 0,1,4.453393636,2
1127,Tablet,Índia,2024-06-01 16:29:00,Nível 0,0,0.0,16
216,Tablet,Alemanha,2024-06-01 16:59:00,Nível 0,0,0.0,16
1556,Desktop,França,2024-06-01 10:37:00,Nível 0,0,0.0,10
1864,Tablet,Austrália,2024-06-01 04:56:00,Nível 0,1,4.115865471,4
849,Desktop,Canadá,2024-06-01 06:10:00,Nível 1,0,0.0,6
699,Tablet,Austrália,2024-06-01 17:57:00,Nível 1,0,0.0,17
1175,Desktop,Reino Unido,2024-06-01 22:37:00,Nível 0,0,0.0,22
1399,Tablet,Índia,2024-06-01 14:22:00,Nível 0,1,4.039003709,14
1137,Tablet,França,2024-06-01 02:40:00,Nível 1,0,0.0,2
1077,Desktop,Canadá,2024-06-01 07:37:00,Nível 1,0,0.0,7
1953,Desktop,Alemanha,2024-06-01 21:46:00,Nível 0,0,0.0,21
238,Smartphone,França,2024-06-01 15:48:00,Nível 0,1,19.272312287,15
1650,Smartphone,Canadá,2024-06-01 23:25:00,Nível 1,1,19.1993493,23
1306,Desktop,EUA,2024-06-01 05:02:00,Nível 0,1,18.79760231,5
511,Desktop,Austrália,2024-06-01 04:12:00,Nível 1,0,0.0,4
280,Desktop,Canadá,2024-06-01 14:36:00,Nível 1,0,0.0,14
1047,Tablet,Reino Unido,2024-06-01 23:51:00,Nível 1,0,0.0,23
268,Desktop,EUA,2024-06-01 04:53:00,Nível 0,1,19.029952628,4
1032,Smartphone,Austrália,2024-06-01 22:05:00,Nível 0,0,0.0,22
1296,Tablet,Austrália,2024-06-01 20:32:00,Nível 0,0,0.0,20
1372,Desktop,Alemanha,2024-06-01 10:49:00,Nível 0,0,0.0,10
93,Desktop,EUA,2024-06-01 14:36:00,Nível 0,0,0.0,14
73,Desktop,Canadá,2024-06-01 02:25:00,Nível 0,0,0.0,2
1894,Tablet,Reino Unido,2024-06-01 00:59:00,Nível 0,0,0.0,0
1354,Desktop,França,2024-06-01 15:39:00,Nível 0,0,0.0,15
1909,Desktop,Brasil,2024-06-01 07:30:00,Nível 1,0,0.0,7
1895,Desktop,Índia,2024-06-01 17:18:00,Nível 1,0,0.0,17
387,Tablet,Austrália,2024-06-01 19:47:00,Nível 0,0,0.0,19
1185,Desktop,Brasil,2024-06-01 04:11:00,Nível 0,0,0.0,4
1130,Desktop,Alemanha,2024-06-01 20:24:00,Nível 0,1,0.433734749,20
1522,Tablet,Índia,2024-06-01 11:30:00,Nível 1,0,0.0,11
475,Tablet,Reino Unido,2024-06-01 00:14:00,Nível 0,1,51.39772465,0
1947,Desktop,Reino Unido,2024-06-01 15:41:00,Nível 0,0,0.0,15
1393,Smartphone,EUA,2024-06-01 12:09:00,Nível 1,1,23.67566057,12
653,Tablet,Brasil,2024-06-01 03:47:00,Nível 1,1,1.968553067,3
1847,Desktop,Canadá,2024-06-01 07:38:00,Nível 1,0,0.0,7
1009,Desktop,Reino Unido,2024-06-01 04:08:00,Nível 1,0,0.0,4
1327,Smartphone,França,2024-06-01 15:11:00,Nível 0,1,15.512701905,15
816,Smartphone,Reino Unido,2024-06-01 03:08:00,Nível 0,0,0.0,3
661,Smartphone,França,2024-06-01 15:29:00,Nível 0,1,3.844162057,15
155,Desktop,Brasil,2024-06-01 23:18:00,Nível 1,0,0.0,23
1924,Smartphone,Brasil,2024-06-01 21:31:00,Nível 0,0,0.0,21
1482,Smartphone,Índia,2024-06-01 04:29:00,Nível 1,1,2.823938803,4
1077,Smartphone,EUA,2024-06-01 07:50:00,Nível 1,0,0.0,7
1631,Desktop,Austrália,2024-06-01 02:15:00,Nível 1,0,0.0,2
1435,Desktop,Austrália,2024-06-01 13:38:00,Nível 0,1,19.342809687,13
1866,Tablet,Reino Unido,2024-06-01 21:47:00,Nível 0,0,0.0,21
853,Smartphone,França,2024-06-01 09:13:00,Nível 0,0,0.0,9
302,Tablet,Reino Unido,2024-06-01 11:21:00,Nível 0,0,0.0,11
133,Tablet,Índia,2024-06-01 13:56:00,Nível 1,0,0.0,13
1906,Desktop,Índia,2024-06-01 03:10:00,Nível 1,0,0.0,3
1749,Desktop,Austrália,2024-06-01 22:46:00,Nível 1,0,0.0,22
1954,Smartphone,Índia,2024-06-01 22:36:00,Nível 0,0,0.0,22
1717,Smartphone,Canadá,2024-06-01 06:44:00,Nível 1,0,0.0,6
1782,Desktop,Brasil,2024-06-01 01:18:00,Nível 0,1,19.026228693,1
243,Desktop,Canadá,2024-06-01 06:22:00,Nível 0,0,0.0,6
115,Tablet,Alemanha,2024-06-01 14:41:00,Nível 1,0,0.0,14
1277,Tablet,Canadá,2024-06-01 02:38:00,Nível 0,1,15.385500932,2
1105,Desktop,Brasil,2024-06-01 02:01:00,Nível 1,0,0.0,2
609,Desktop,Reino Unido,2024-06-01 18:15:00,Nível 1,0,0.0,18
1854,Tablet,Reino Unido,2024-06-01 01:47:00,Nível 0,0,0.0,1
1701,Tablet,Brasil,2024-06-01 07:32:00,Nível 0,0,0.0,7
844,Desktop,EUA,2024-06-01 03:33:00,Nível 1,0,0.0,3
883,Tablet,Alemanha,2024-06-01 08:12:00,Nível 1,0,0.0,8
1013,Desktop,Brasil,2024-06-01 09:43:00,Nível 0,1,19.301822869,9
1465,Tablet,Brasil,2024-06-01 14:31:00,Nível 0,1,48.35496181,14
1342,Desktop,Austrália,2024-06-01 01:28:00,Nível 0,0,0.0,1
1395,Desktop,Reino Unido,2024-06-01 01:36:00,Nível 0,1,48.77474388,1
1060,Smartphone,EUA,2024-06-01 06:03:00,Nível 0,0,0.0,6
1265,Smartphone,Alemanha,2024-06-01 12:29:00,Nível 0,1,15.39606058,12
207,Desktop,Canadá,2024-06-01 03:31:00,Nível 1,0,0.0,3
1983,Smartphone,Austrália,2024-06-01 16:24:00,Nível 0,0,0.0,16
18,Tablet,Índia,2024-06-01 12:11:00,Nível 1,0,0.0,12
1241,Tablet,Canadá,2024-06-01 16:44:00,Nível 0,1,3.908377378,16
1456,Tablet,Austrália,2024-06-01 10:09:00,Nível 1,1,20.41936251,10
1355,Desktop,Reino Unido,2024-06-01 14:21:00,Nível 0,0,0.0,14
1298,Smartphone,EUA,2024-06-01 22:07:00,Nível 0,1,19.436408542,22
806,Desktop,Brasil,2024-06-01 06:49:00,Nível 0,0,0.0,6
226,Desktop,Alemanha,2024-06-01 23:50:00,Nível 0,0,0.0,23
1247,Tablet,Austrália,2024-06-01 09:15:00,Nível 0,1,46.96871606,9
1803,Tablet,EUA,2024-06-01 05:48:00,Nível 1,0,0.0,5
1415,Smartphone,Reino Unido,2024-06-01 09:54:00,Nível 0,0,0.0,9
113,Desktop,Reino Unido,2024-06-01 13:50:00,Nível 1,0,0.0,13
1402,Tablet,EUA,2024-06-01 15:01:00,Nível 0,0,0.0,15
28,Smartphone,Reino Unido,2024-06-01 08:26:00,Nível 0,0,0.0,8
1998,Desktop,Canadá,2024-06-01 06:05:00,Nível 0,0,0.0,6
1168,Tablet,Índia,2024-06-01 22:58:00,Nível 0,1,19.583264168,22
1322,Desktop,Índia,2024-06-01 12:45:00,Nível 1,0,0.0,12
1582,Tablet,Austrália,2024-06-01 06:49:00,Nível 0,0,0.0,6
1253,Smartphone,Austrália,2024-06-01 20:21:00,Nível 0,0,0.0,20
380,Smartphone,EUA,2024-06-01 03:12:00,Nível 0,0,0.0,3
123,Tablet,Canadá,2024-06-01 10:04:00,Nível 0,1,32.879162,10
347,Tablet,França,2024-06-01 03:10:00,Nível 1,0,0.0,3
453,Desktop,Alemanha,2024-06-01 15:10:00,Nível 1,0,0.0,15
1258,Tablet,Brasil,2024-06-01 21:29:00,Nível 1,0,0.0,21
1112,Tablet,Canadá,2024-06-01 19:49:00,Nível 0,0,0.0,19
718,Tablet,Alemanha,2024-06-01 17:50:00,Nível 0,0,0.0,17
601,Desktop,Reino Unido,2024-06-01 13:22:00,Nível 0,1,53.45466882,13
1975,Tablet,Canadá,2024-06-01 00:29:00,Nível 1,0,0.0,0
1701,Desktop,Reino Unido,2024-06-01 12:36:00,Nível 1,0,0.0,12
881,Tablet,Alemanha,2024-06-01 04:35:00,Nível 0,0,0.0,4
1463,Desktop,Índia,2024-06-01 17:21:00,Nível 1,0,0.0,17
1553,Smartphone,Canadá,2024-06-01 19:51:00,Nível 0,0,0.0,19
268,Tablet,Brasil,2024-06-01 23:33:00,Nível 0,0,0.0,23
34,Desktop,Alemanha,2024-06-01 15:12:00,Nível 1,0,0.0,15
7,Tablet,Brasil,2024-06-01 11:08:00,Nível 0,1,43.31798934,11
944,Smartphone,EUA,2024-06-01 15:04:00,Nível 0,0,0.0,15
385,Smartphone,Brasil,2024-06-01 00:11:00,Nível 1,0,0.0,0
1696,Smartphone,Canadá,2024-06-01 19:28:00,Nível 0,0,0.0,19
587,Tablet,EUA,2024-06-01 15:12:00,Nível 0,1,3.700180003,15
1384,Smartphone,Brasil,2024-06-01 18:17:00,Nível 0,0,0.0,18
1896,Tablet,Brasil,2024-06-01 11:22:00,Nível 1,0,0.0,11
639,Smartphone,Reino Unido,2024-06-01 00:06:00,Nível 0,1,18.623398109,0
1470,Desktop,Brasil,2024-06-01 18:09:00,Nível 0,0,0.0,18
1435,Desktop,Austrália,2024-06-01 13:38:00,Nível 0,1,4.342809687,13
654,Desktop,Canadá,2024-06-01 02:19:00,Nível 1,0,0.0,2
1123,Tablet,Canadá,2024-06-01 19:43:00,Nível 1,0,0.0,19
1196,Desktop,França,2024-06-01 14:30:00,Nível 0,0,0.0,14
1998,Tablet,EUA,2024-06-01 07:08:00,Nível 0,0,0.0,7
215,Tablet,Reino Unido,2024-06-01 19:34:00,Nível 0,1,15.436325581,19
34,Smartphone,França,2024-06-01 19:33:00,Nível 1,0,0.0,19
982,Tablet,Alemanha,2024-06-01 16:56:00,Nível 0,1,4.039219623,16
236,Desktop,França,2024-06-01 07:59:00,Nível 0,1,37.92541861,7
876,Desktop,Austrália,2024-06-01 01:15:00,Nível 0,0,0.0,1
34,Smartphone,Alemanha,2024-06-01 05:39:00,Nível 1,0,0.0,5
1921,Smartphone,Alemanha,2024-06-01 06:23:00,Nível 0,0,0.0,6
47,Desktop,Canadá,2024-06-01 14:56:00,Nível 0,0,0.0,14
1508,Smartphone,França,2024-06-01 10:38:00,Nível 0,0,0.0,10
900,Desktop,Brasil,2024-06-01 18:45:00,Nível 0,1,19.409382985,18
397,Tablet,Austrália,2024-06-01 01:15:00,Nível 1,0,0.0,1
1644,Desktop,Índia,2024-06-01 05:59:00,Nível 1,0,0.0,5
1659,Desktop,França,2024-06-01 04:12:00,Nível 0,0,0.0,4
1874,Desktop,Austrália,2024-06-01 14:06:00,Nível 0,0,0.0,14
1346,Tablet,Índia,2024-06-01 00:18:00,Nível 1,0,0.0,0
764,Tablet,EUA,2024-06-01 17:12:00,Nível 1,0,0.0,17
1725,Tablet,Brasil,2024-06-01 09:08:00,Nível 0,0,0.0,9
191,Tablet,Brasil,2024-06-01 21:10:00,Nível 1,0,0.0,21
1293,Desktop,Índia,2024-06-01 13:09:00,Nível 0,1,4.887745425,13
1004,Tablet,Austrália,2024-06-01 05:42:00,Nível 0,0,0.0,5
1662,Tablet,EUA,2024-06-01 09:11:00,Nível 1,0,0.0,9
1029,Smartphone,França,2024-06-01 00:29:00,Nível 1,0,0.0,0
1541,Desktop,França,2024-06-01 04:42:00,Nível 0,0,0.0,4
542,Smartphone,França,2024-06-01 04:10:00,Nível 1,0,0.0,4
1853,Smartphone,EUA,2024-06-01 03:46:00,Nível 0,1,4.349732123,3
691,Desktop,Alemanha,2024-06-01 07:42:00,Nível 0,1,47.59976003,7
127,Tablet,EUA,2024-06-01 02:13:00,Nível 0,0,0.0,2
1664,Tablet,Brasil,2024-06-01 06:26:00,Nível 0,0,0.0,6
1527,Smartphone,Reino Unido,2024-06-01 15:41:00,Nível 0,0,0.0,15
632,Smartphone,Austrália,2024-06-01 04:30:00,Nível 0,0,0.0,4
6,Smartphone,França,2024-06-01 09:57:00,Nível 1,0,0.0,9
721,Smartphone,Alemanha,2024-06-01 11:41:00,Nível 0,0,0.0,11
1007,Smartphone,França,2024-06-01 18:58:00,Nível 1,0,0.0,18
194,Smartphone,Brasil,2024-06-01 19:00:00,Nível 0,1,0.304688169,19
157,Smartphone,Reino Unido,2024-06-01 09:16:00,Nível 0,0,0.0,9
1093,Desktop,Austrália,2024-06-01 01:11:00,Nível 0,0,0.0,1
1628,Smartphone,Canadá,2024-06-01 05:59:00,Nível 0,0,0.0,5
1009,Smartphone,Canadá,2024-06-01 13:54:00,Nível 1,0,0.0,13
767,Smartphone,Austrália,2024-06-01 13:49:00,Nível 1,0,0.0,13
1653,Desktop,Índia,2024-06-01 10:24:00,Nível 1,0,0.0,10
1446,Tablet,Austrália,2024-06-01 10:09:00,Nível 1,1,20.41936251,10
1842,Tablet,Alemanha,2024-06-01 02:31:00,Nível 1,1,0.209770161,2
1930,Tablet,Índia,2024-06-01 14:46:00,Nível 0,1,4.197478985,14
155,Tablet,Alemanha,2024-06-01 16:33:00,Nível 0,1,17.817572314,16
1039,Desktop,EUA,2024-06-01 20:57:00,Nível 0,1,37.36002989,20
1309,Smartphone,Índia,2024-06-01 02:42:00,Nível 0,1,18.473726404,2
1728,Tablet,Reino Unido,2024-06-01 15:07:00,Nível 0,1,50.46892334,15
1709,Desktop,Índia,2024-06-01 01:24:00,Nível 0,1,18.962164464,1
1774,Tablet,EUA,2024-06-01 21:08:00,Nível 1,0,0.0,21
36,Tablet,Austrália,2024-06-01 07:39:00,Nível 0,0,0.0,7
902,Smartphone,Alemanha,2024-06-01 15:53:00,Nível 0,0,0.0,15
521,Smartphone,Alemanha,2024-06-01 05:51:00,Nível 0,0,0.0,5
1672,Smartphone,Índia,2024-06-01 06:58:00,Nível 0,0,0.0,6
1378,Smartphone,Canadá,2024-06-01 21:09:00,Nível 0,1,2.61309253,21
911,Desktop,Canadá,2024-06-01 23:39:00,Nível 1,0,0.0,23
684,Tablet,Reino Unido,2024-06-01 19:11:00,Nível 0,0,0.0,19
1354,Tablet,Reino Unido,2024-06-01 20:04:00,Nível 0,0,0.0,20
1184,Tablet,Austrália,2024-06-01 18:01:00,Nível 0,0,0.0,18
1110,Tablet,Índia,2024-06-01 01:04:00,Nível 0,0,0.0,1
144,Desktop,Índia,2024-06-01 21:11:00,Nível 0,0,0.0,21
1395,Smartphone,França,2024-06-01 11:37:00,Nível 0,1,19.637341925,11
785,Tablet,Canadá,2024-06-01 00:28:00,Nível 0,1,4.074390317,0
1179,Tablet,Austrália,2024-06-01 16:31:00,Nível 0,1,4.304133583,16
1014,Smartphone,Canadá,2024-06-01 13:53:00,Nível 0,0,0.0,13
1936,Tablet,França,2024-06-01 09:25:00,Nível 0,1,4.4528588,9
628,Desktop,Canadá,2024-06-01 12:01:00,Nível 1,0,0.0,12
233,Smartphone,Brasil,2024-06-01 07:18:00,Nível 1,0,0.0,7
719,Tablet,Reino Unido,2024-06-01 08:24:00,Nível 0,1,19.110315402,8
489,Smartphone,Austrália,2024-06-01 00:05:00,Nível 0,0,0.0,0
1288,Smartphone,Austrália,2024-06-01 03:35:00,Nível 0,0,0.0,3
